No.,Time,Source,Destination,Protocol,Length,Info,,label
1438,56.766766,100.86.186.37,157.240.229.35,UDP,1287,64722  >  443 Len=1245,,2
1439,56.766848,100.86.186.37,157.240.229.35,UDP,211,64722  >  443 Len=169,,2
1440,56.774722,157.240.229.35,100.86.186.37,UDP,90,443  >  64722 Len=48,,2
1441,56.775177,157.240.229.35,100.86.186.37,UDP,90,443  >  64722 Len=48,,2
1442,56.776588,157.240.229.35,100.86.186.37,UDP,90,443  >  64722 Len=48,,2
1443,56.777517,157.240.229.35,100.86.186.37,UDP,90,443  >  64722 Len=48,,2
1444,56.777714,100.86.186.37,157.240.229.35,UDP,76,64722  >  443 Len=34,,2
1445,56.798417,157.240.229.35,100.86.186.37,UDP,90,443  >  64722 Len=48,,2
1446,56.880138,157.240.229.35,100.86.186.37,UDP,826,443  >  64722 Len=784,,2
1447,56.881135,100.86.186.37,157.240.229.35,UDP,78,64722  >  443 Len=36,,2
1448,56.892014,157.240.229.35,100.86.186.37,UDP,474,443  >  64722 Len=432,,2
1449,56.892851,100.86.186.37,157.240.229.35,UDP,86,64722  >  443 Len=44,,2
1450,56.922804,157.240.229.35,100.86.186.37,UDP,90,443  >  64722 Len=48,,2
1451,57.099919,100.86.186.37,157.240.229.35,UDP,1287,64722  >  443 Len=1245,,2
1452,57.100088,100.86.186.37,157.240.229.35,UDP,310,64722  >  443 Len=268,,2
1453,57.110441,100.86.186.37,157.240.229.35,UDP,1287,64722  >  443 Len=1245,,2
1454,57.110594,100.86.186.37,157.240.229.35,UDP,116,64722  >  443 Len=74,,2
1455,57.110636,157.240.229.35,100.86.186.37,UDP,90,443  >  64722 Len=48,,2
1456,57.111377,100.86.186.37,157.240.229.35,UDP,1287,64722  >  443 Len=1245,,2
1457,57.111446,100.86.186.37,157.240.229.35,UDP,301,64722  >  443 Len=259,,2
1458,57.120378,157.240.229.35,100.86.186.37,UDP,90,443  >  64722 Len=48,,2
1459,57.121656,157.240.229.35,100.86.186.37,UDP,90,443  >  64722 Len=48,,2
1460,57.129346,100.86.186.37,157.240.229.35,UDP,77,64722  >  443 Len=35,,2
1461,57.139524,157.240.229.35,100.86.186.37,UDP,90,443  >  64722 Len=48,,2
1462,57.146609,100.86.186.37,157.240.229.35,UDP,1287,64722  >  443 Len=1245,,2
1463,57.146726,100.86.186.37,157.240.229.35,UDP,353,64722  >  443 Len=311,,2
1464,57.159851,157.240.229.35,100.86.186.37,UDP,90,443  >  64722 Len=48,,2
1465,57.160454,100.86.186.37,157.240.229.35,UDP,78,64722  >  443 Len=36,,2
1466,57.170969,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1467,57.170969,157.240.229.35,100.86.186.37,UDP,1146,443  >  64722 Len=1104,,2
1468,57.171648,100.86.186.37,157.240.229.35,UDP,83,64722  >  443 Len=41,,2
1469,57.176642,100.86.186.37,157.240.229.35,UDP,77,64722  >  443 Len=35,,2
1470,57.200578,100.86.186.37,157.240.229.35,UDP,1275,64722  >  443 Len=1233,,2
1471,57.206403,157.240.229.35,100.86.186.37,UDP,90,443  >  64722 Len=48,,2
1472,57.210722,157.240.229.35,100.86.186.37,UDP,90,443  >  64722 Len=48,,2
1473,57.215772,100.86.186.37,157.240.229.35,UDP,77,64722  >  443 Len=35,,2
1474,57.218623,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1475,57.218623,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1476,57.218623,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1477,57.219169,100.86.186.37,157.240.229.35,UDP,83,64722  >  443 Len=41,,2
1478,57.219544,157.240.229.35,100.86.186.37,UDP,506,443  >  64722 Len=464,,2
1479,57.224422,100.86.186.37,157.240.229.35,UDP,77,64722  >  443 Len=35,,2
1480,57.255288,157.240.229.35,100.86.186.37,UDP,90,443  >  64722 Len=48,,2
1481,57.267404,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1482,57.267805,100.86.186.37,157.240.229.35,UDP,83,64722  >  443 Len=41,,2
1483,57.267868,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1484,57.267868,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1485,57.268562,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1486,57.268562,157.240.229.35,100.86.186.37,UDP,954,443  >  64722 Len=912,,2
1487,57.270925,157.240.229.35,100.86.186.37,UDP,890,443  >  64722 Len=848,,2
1488,57.271302,100.86.186.37,157.240.229.35,UDP,76,64722  >  443 Len=34,,2
1489,57.299836,157.240.229.35,100.86.186.37,UDP,90,443  >  64722 Len=48,,2
1490,57.306548,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1491,57.307023,100.86.186.37,157.240.229.35,UDP,83,64722  >  443 Len=41,,2
1492,57.307004,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1493,57.307004,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1494,57.307384,157.240.229.35,100.86.186.37,UDP,90,443  >  64722 Len=48,,2
1495,57.318641,100.86.186.37,157.240.229.35,UDP,77,64722  >  443 Len=35,,2
1496,57.334828,157.240.229.35,100.86.186.37,UDP,474,443  >  64722 Len=432,,2
1497,57.335363,100.86.186.37,157.240.229.35,UDP,83,64722  >  443 Len=41,,2
1498,57.356355,157.240.229.35,100.86.186.37,UDP,602,443  >  64722 Len=560,,2
1499,57.356807,157.240.229.35,100.86.186.37,UDP,90,443  >  64722 Len=48,,2
1500,57.356893,100.86.186.37,157.240.229.35,UDP,83,64722  >  443 Len=41,,2
1501,57.364938,100.86.186.37,157.240.229.35,UDP,77,64722  >  443 Len=35,,2
1502,57.380168,157.240.229.35,100.86.186.37,UDP,90,443  >  64722 Len=48,,2
1503,57.583209,100.86.186.37,157.240.229.35,UDP,71,64722  >  443 Len=29,,2
1504,57.610455,157.240.229.35,100.86.186.37,UDP,90,443  >  64722 Len=48,,2
1505,57.629617,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1506,57.629871,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1507,57.629871,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1508,57.630423,100.86.186.37,157.240.229.35,UDP,83,64722  >  443 Len=41,,2
1509,57.630982,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1510,57.630982,157.240.229.35,100.86.186.37,UDP,922,443  >  64722 Len=880,,2
1511,57.630982,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1512,57.630982,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1513,57.630982,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1514,57.630982,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1515,57.631979,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1516,57.633265,100.86.186.37,157.240.229.35,UDP,76,64722  >  443 Len=34,,2
1517,57.633524,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1518,57.634092,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1519,57.634092,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1520,57.635195,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1521,57.635195,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1522,57.636974,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1523,57.637327,100.86.186.37,157.240.229.35,UDP,76,64722  >  443 Len=34,,2
1524,57.637533,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1525,57.637533,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1526,57.639479,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1527,57.639479,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1528,57.640957,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1529,57.640957,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1530,57.640957,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1531,57.641183,100.86.186.37,157.240.229.35,UDP,76,64722  >  443 Len=34,,2
1532,57.641596,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1533,57.641596,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1534,57.643957,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1535,57.644139,100.86.186.37,157.240.229.35,UDP,76,64722  >  443 Len=34,,2
1536,57.644444,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1537,57.644444,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1538,57.645072,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1539,57.645072,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1540,57.645826,157.240.229.35,100.86.186.37,UDP,122,443  >  64722 Len=80,,2
1541,57.652209,157.240.229.35,100.86.186.37,UDP,570,443  >  64722 Len=528,,2
1542,57.652369,100.86.186.37,157.240.229.35,UDP,76,64722  >  443 Len=34,,2
1543,57.704693,157.240.229.35,100.86.186.37,UDP,506,443  >  64722 Len=464,,2
1544,57.714054,100.86.186.37,157.240.229.35,UDP,77,64722  >  443 Len=35,,2
1545,57.717382,157.240.229.35,100.86.186.37,UDP,474,443  >  64722 Len=432,,2
1546,57.721018,100.86.186.37,157.240.229.35,UDP,77,64722  >  443 Len=35,,2
1547,57.785715,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1548,57.785715,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1549,57.785715,157.240.229.35,100.86.186.37,UDP,250,443  >  64722 Len=208,,2
1550,57.788067,100.86.186.37,157.240.229.35,UDP,78,64722  >  443 Len=36,,2
1551,57.78817,100.86.186.37,157.240.229.35,UDP,78,64722  >  443 Len=36,,2
1552,57.788239,100.86.186.37,157.240.229.35,UDP,78,64722  >  443 Len=36,,2
1553,57.792055,157.240.229.35,100.86.186.37,UDP,494,443  >  64722 Len=452,,2
1554,57.792055,157.240.229.35,100.86.186.37,UDP,494,443  >  64722 Len=452,,2
1555,57.792437,100.86.186.37,157.240.229.35,UDP,80,64722  >  443 Len=38,,2
1556,57.792525,100.86.186.37,157.240.229.35,UDP,80,64722  >  443 Len=38,,2
1557,57.795754,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1558,57.795754,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1559,57.795754,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1560,57.796368,100.86.186.37,157.240.229.35,UDP,80,64722  >  443 Len=38,,2
1561,57.796579,100.86.186.37,157.240.229.35,UDP,80,64722  >  443 Len=38,,2
1562,57.796856,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1563,57.796856,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1564,57.798761,157.240.229.35,100.86.186.37,UDP,410,443  >  64722 Len=368,,2
1565,57.799406,100.86.186.37,157.240.229.35,UDP,80,64722  >  443 Len=38,,2
1566,57.809253,157.240.229.35,100.86.186.37,UDP,474,443  >  64722 Len=432,,2
1567,57.815791,100.86.186.37,157.240.229.35,UDP,77,64722  >  443 Len=35,,2
1568,57.821516,157.240.229.35,100.86.186.37,UDP,474,443  >  64722 Len=432,,2
1569,57.825833,100.86.186.37,157.240.229.35,UDP,77,64722  >  443 Len=35,,2
1570,57.825945,157.240.229.35,100.86.186.37,UDP,474,443  >  64722 Len=432,,2
1571,57.829253,100.86.186.37,157.240.229.35,UDP,77,64722  >  443 Len=35,,2
1572,57.838936,157.240.229.35,100.86.186.37,UDP,474,443  >  64722 Len=432,,2
1573,57.843848,100.86.186.37,157.240.229.35,UDP,77,64722  >  443 Len=35,,2
1574,57.846046,157.240.229.35,100.86.186.37,UDP,954,443  >  64722 Len=912,,2
1575,57.846129,100.86.186.37,157.240.229.35,UDP,71,64722  >  443 Len=29,,2
1576,57.849152,100.86.186.37,157.240.229.35,UDP,77,64722  >  443 Len=35,,2
1577,57.88743,157.240.229.35,100.86.186.37,UDP,90,443  >  64722 Len=48,,2
1578,57.955291,100.86.186.37,157.240.229.35,UDP,1287,64722  >  443 Len=1245,,2
1579,57.955401,100.86.186.37,157.240.229.35,UDP,1161,64722  >  443 Len=1119,,2
1580,57.988333,157.240.229.35,100.86.186.37,UDP,90,443  >  64722 Len=48,,2
1581,57.992161,100.86.186.37,157.240.229.35,UDP,77,64722  >  443 Len=35,,2
1582,58.024808,100.86.186.37,157.240.229.35,UDP,1161,64722  >  443 Len=1119,,2
1583,58.040809,157.240.229.35,100.86.186.37,UDP,90,443  >  64722 Len=48,,2
1584,58.094676,157.240.229.35,100.86.186.37,UDP,90,443  >  64722 Len=48,,2
1585,58.14416,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1586,58.14416,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1587,58.14416,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1588,58.145253,100.86.186.37,157.240.229.35,UDP,83,64722  >  443 Len=41,,2
1589,58.14813,100.86.186.37,157.240.229.35,UDP,77,64722  >  443 Len=35,,2
1590,58.149409,157.240.229.35,100.86.186.37,UDP,666,443  >  64722 Len=624,,2
1591,58.149409,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1592,58.149409,157.240.229.35,100.86.186.37,UDP,538,443  >  64722 Len=496,,2
1593,58.155646,100.86.186.37,157.240.229.35,UDP,77,64722  >  443 Len=35,,2
1594,58.217798,157.240.229.35,100.86.186.37,UDP,90,443  >  64722 Len=48,,2
1595,58.221427,100.86.186.37,157.240.229.35,UDP,77,64722  >  443 Len=35,,2
1596,58.350312,100.86.186.37,157.240.229.35,UDP,1287,64722  >  443 Len=1245,,2
1597,58.350409,100.86.186.37,157.240.229.35,UDP,244,64722  >  443 Len=202,,2
1598,58.369485,157.240.229.35,100.86.186.37,UDP,90,443  >  64722 Len=48,,2
1599,58.375319,100.86.186.37,157.240.229.35,UDP,77,64722  >  443 Len=35,,2
1600,58.38151,157.240.229.35,100.86.186.37,UDP,90,443  >  64722 Len=48,,2
1601,58.516237,157.240.229.35,100.86.186.37,UDP,474,443  >  64722 Len=432,,2
1602,58.51751,100.86.186.37,157.240.229.35,UDP,83,64722  >  443 Len=41,,2
1603,58.641288,157.240.229.35,100.86.186.37,UDP,90,443  >  64722 Len=48,,2
1604,58.664915,100.86.186.37,157.240.229.35,UDP,1287,64722  >  443 Len=1245,,2
1605,58.665037,100.86.186.37,157.240.229.35,UDP,1189,64722  >  443 Len=1147,,2
1606,58.679804,157.240.229.35,100.86.186.37,UDP,90,443  >  64722 Len=48,,2
1607,58.684066,100.86.186.37,157.240.229.35,UDP,77,64722  >  443 Len=35,,2
1608,58.714826,157.240.229.35,100.86.186.37,UDP,90,443  >  64722 Len=48,,2
1609,58.792157,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1610,58.792157,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1611,58.792157,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1612,58.792157,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1613,58.792157,157.240.229.35,100.86.186.37,UDP,282,443  >  64722 Len=240,,2
1614,58.793219,100.86.186.37,157.240.229.35,UDP,83,64722  >  443 Len=41,,2
1615,58.796322,100.86.186.37,157.240.229.35,UDP,77,64722  >  443 Len=35,,2
1616,58.796603,100.86.186.37,157.240.229.35,UDP,1287,64722  >  443 Len=1245,,2
1617,58.796661,100.86.186.37,157.240.229.35,UDP,1019,64722  >  443 Len=977,,2
1618,58.817217,157.240.229.35,100.86.186.37,UDP,90,443  >  64722 Len=48,,2
1619,58.82166,100.86.186.37,157.240.229.35,UDP,77,64722  >  443 Len=35,,2
1620,58.842343,157.240.229.35,100.86.186.37,UDP,90,443  >  64722 Len=48,,2
1621,59.048765,100.86.186.37,157.240.229.35,UDP,71,64722  >  443 Len=29,,2
1622,59.079909,157.240.229.35,100.86.186.37,UDP,90,443  >  64722 Len=48,,2
1623,59.28163,100.86.186.37,157.240.229.35,UDP,71,64722  >  443 Len=29,,2
1624,59.330885,157.240.229.35,100.86.186.37,UDP,90,443  >  64722 Len=48,,2
1625,59.484645,100.86.186.37,157.240.229.35,UDP,1287,64722  >  443 Len=1245,,2
1626,59.484808,100.86.186.37,157.240.229.35,UDP,210,64722  >  443 Len=168,,2
1627,59.518513,157.240.229.35,100.86.186.37,UDP,90,443  >  64722 Len=48,,2
1628,59.523812,100.86.186.37,157.240.229.35,UDP,77,64722  >  443 Len=35,,2
1629,59.534719,157.240.229.35,100.86.186.37,UDP,90,443  >  64722 Len=48,,2
1630,59.585075,157.240.229.35,100.86.186.37,UDP,474,443  >  64722 Len=432,,2
1631,59.585502,157.240.229.35,100.86.186.37,UDP,90,443  >  64722 Len=48,,2
1632,59.5857,100.86.186.37,157.240.229.35,UDP,83,64722  >  443 Len=41,,2
1633,59.592716,100.86.186.37,157.240.229.35,UDP,77,64722  >  443 Len=35,,2
1634,59.612724,157.240.229.35,100.86.186.37,UDP,90,443  >  64722 Len=48,,2
1635,59.814139,100.86.186.37,157.240.229.35,UDP,71,64722  >  443 Len=29,,2
1636,59.848183,157.240.229.35,100.86.186.37,UDP,90,443  >  64722 Len=48,,2
1637,59.95014,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1638,59.95014,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1639,59.95014,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1640,59.95014,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1641,59.95014,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1642,59.9513,100.86.186.37,157.240.229.35,UDP,83,64722  >  443 Len=41,,2
1643,59.951509,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1644,59.951509,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1645,59.951509,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1646,59.951509,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1647,59.951509,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1648,59.954252,100.86.186.37,157.240.229.35,UDP,77,64722  >  443 Len=35,,2
1649,59.956955,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1650,59.956955,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1651,59.956955,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1652,59.959229,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1653,59.959229,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1654,59.959229,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1655,59.959229,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1656,59.959229,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1657,59.959229,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1658,59.959229,157.240.229.35,100.86.186.37,UDP,730,443  >  64722 Len=688,,2
1659,59.959524,100.86.186.37,157.240.229.35,UDP,76,64722  >  443 Len=34,,2
1660,59.981495,157.240.229.35,100.86.186.37,UDP,506,443  >  64722 Len=464,,2
1661,59.985311,100.86.186.37,157.240.229.35,UDP,77,64722  >  443 Len=35,,2
1662,60.019147,157.240.229.35,100.86.186.37,UDP,474,443  >  64722 Len=432,,2
1663,60.022969,100.86.186.37,157.240.229.35,UDP,77,64722  >  443 Len=35,,2
1664,60.029322,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1665,60.029322,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1666,60.029322,157.240.229.35,100.86.186.37,UDP,346,443  >  64722 Len=304,,2
1667,60.032526,100.86.186.37,157.240.229.35,UDP,77,64722  >  443 Len=35,,2
1668,60.057522,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1669,60.057522,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1670,60.057522,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1671,60.057522,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1672,60.057522,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1673,60.063692,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1674,60.063692,157.240.229.35,100.86.186.37,UDP,538,443  >  64722 Len=496,,2
1675,60.066172,100.86.186.37,157.240.229.35,UDP,76,64722  >  443 Len=34,,2
1676,60.066246,157.240.229.35,100.86.186.37,UDP,474,443  >  64722 Len=432,,2
1677,60.070465,100.86.186.37,157.240.229.35,UDP,77,64722  >  443 Len=35,,2
1678,60.081268,157.240.229.35,100.86.186.37,UDP,474,443  >  64722 Len=432,,2
1679,60.085722,100.86.186.37,157.240.229.35,UDP,77,64722  >  443 Len=35,,2
1680,60.098008,100.86.186.37,157.240.229.35,UDP,1287,64722  >  443 Len=1245,,2
1681,60.098094,100.86.186.37,157.240.229.35,UDP,1251,64722  >  443 Len=1209,,2
1682,60.105795,157.240.229.35,100.86.186.37,UDP,474,443  >  64722 Len=432,,2
1683,60.109564,100.86.186.37,157.240.229.35,UDP,77,64722  >  443 Len=35,,2
1684,60.111018,157.240.229.35,100.86.186.37,UDP,90,443  >  64722 Len=48,,2
1685,60.113962,100.86.186.37,157.240.229.35,UDP,77,64722  >  443 Len=35,,2
1686,60.126841,157.240.229.35,100.86.186.37,UDP,474,443  >  64722 Len=432,,2
1687,60.133381,100.86.186.37,157.240.229.35,UDP,77,64722  >  443 Len=35,,2
1688,60.193992,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1689,60.193992,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1690,60.193992,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1691,60.193992,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1692,60.193992,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1693,60.202699,100.86.186.37,157.240.229.35,UDP,77,64722  >  443 Len=35,,2
1694,60.201741,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1695,60.201741,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1696,60.201741,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1697,60.201741,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1698,60.201741,157.240.229.35,100.86.186.37,UDP,698,443  >  64722 Len=656,,2
1699,60.209304,100.86.186.37,157.240.229.35,UDP,77,64722  >  443 Len=35,,2
1700,60.209151,157.240.229.35,100.86.186.37,UDP,506,443  >  64722 Len=464,,2
1701,60.213368,100.86.186.37,157.240.229.35,UDP,78,64722  >  443 Len=36,,2
1702,60.215909,157.240.229.35,100.86.186.37,UDP,506,443  >  64722 Len=464,,2
1703,60.217678,100.86.186.37,157.240.229.35,UDP,78,64722  >  443 Len=36,,2
1704,60.245368,157.240.229.35,100.86.186.37,UDP,794,443  >  64722 Len=752,,2
1705,60.24949,100.86.186.37,157.240.229.35,UDP,80,64722  >  443 Len=38,,2
1706,60.25463,157.240.229.35,100.86.186.37,UDP,506,443  >  64722 Len=464,,2
1707,60.25463,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1708,60.25463,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1709,60.25463,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1710,60.257191,100.86.186.37,157.240.229.35,UDP,78,64722  >  443 Len=36,,2
1711,60.257484,100.86.186.37,157.240.229.35,UDP,85,64722  >  443 Len=43,,2
1712,60.257602,100.86.186.37,157.240.229.35,UDP,78,64722  >  443 Len=36,,2
1713,60.260205,100.86.186.37,157.240.229.35,UDP,79,64722  >  443 Len=37,,2
1714,60.272712,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1715,60.276569,100.86.186.37,157.240.229.35,UDP,77,64722  >  443 Len=35,,2
1716,60.278006,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1717,60.278747,157.240.229.35,100.86.186.37,UDP,634,443  >  64722 Len=592,,2
1718,60.281139,100.86.186.37,157.240.229.35,UDP,77,64722  >  443 Len=35,,2
1719,60.604198,100.86.186.37,157.240.229.35,UDP,1287,64722  >  443 Len=1245,,2
1720,60.604474,100.86.186.37,157.240.229.35,UDP,959,64722  >  443 Len=917,,2
1721,60.619211,157.240.229.35,100.86.186.37,UDP,90,443  >  64722 Len=48,,2
1722,60.623676,100.86.186.37,157.240.229.35,UDP,77,64722  >  443 Len=35,,2
1723,60.633424,157.240.229.35,100.86.186.37,UDP,90,443  >  64722 Len=48,,2
1724,60.720836,100.86.186.37,157.240.229.35,UDP,1287,64722  >  443 Len=1245,,2
1725,60.721039,100.86.186.37,157.240.229.35,UDP,1292,64722  >  443 Len=1250,,2
1726,60.721096,100.86.186.37,157.240.229.35,UDP,1166,64722  >  443 Len=1124,,2
1727,60.722457,100.86.186.37,157.240.229.35,UDP,1254,64722  >  443 Len=1212,,2
1728,60.73729,157.240.229.35,100.86.186.37,UDP,90,443  >  64722 Len=48,,2
1729,60.73729,157.240.229.35,100.86.186.37,UDP,90,443  >  64722 Len=48,,2
1730,60.7408,100.86.186.37,157.240.229.35,UDP,77,64722  >  443 Len=35,,2
1731,60.777904,100.86.186.37,157.240.229.35,UDP,999,64722  >  443 Len=957,,2
1732,60.802477,157.240.229.35,100.86.186.37,UDP,90,443  >  64722 Len=48,,2
1733,60.808564,100.86.186.37,157.240.229.35,UDP,77,64722  >  443 Len=35,,2
1734,60.817165,157.240.229.35,100.86.186.37,UDP,1050,443  >  64722 Len=1008,,2
1735,60.81792,100.86.186.37,157.240.229.35,UDP,83,64722  >  443 Len=41,,2
1736,60.852268,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1737,60.852268,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1738,60.852268,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1739,60.852268,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1740,60.852268,157.240.229.35,100.86.186.37,UDP,1050,443  >  64722 Len=1008,,2
1741,60.852268,157.240.229.35,100.86.186.37,UDP,474,443  >  64722 Len=432,,2
