No.,Time,Source,Destination,Protocol,Length,Info,label
10706,431.073542,172.253.62.190,100.86.73.172,QUIC,309,Protected Payload (KP0),0
10707,431.073542,172.253.62.190,100.86.73.172,QUIC,1286,Protected Payload (KP0),0
10708,431.073542,172.253.62.190,100.86.73.172,QUIC,1292,Protected Payload (KP0),0
10709,431.073542,172.253.62.190,100.86.73.172,QUIC,1292,Protected Payload (KP0),0
10710,431.073542,172.253.62.190,100.86.73.172,QUIC,1292,Protected Payload (KP0),0
10711,431.073542,172.253.62.190,100.86.73.172,QUIC,1292,Protected Payload (KP0),0
10712,431.073542,172.253.62.190,100.86.73.172,QUIC,1292,Protected Payload (KP0),0
10713,431.073542,172.253.62.190,100.86.73.172,QUIC,1292,Protected Payload (KP0),0
10714,431.073542,172.253.62.190,100.86.73.172,QUIC,1292,Protected Payload (KP0),0
10715,431.073542,172.253.62.190,100.86.73.172,QUIC,1292,Protected Payload (KP0),0
10716,431.073542,172.253.62.190,100.86.73.172,QUIC,1292,Protected Payload (KP0),0
10717,431.073542,172.253.62.190,100.86.73.172,QUIC,1292,Protected Payload (KP0),0
10718,431.073542,172.253.62.190,100.86.73.172,QUIC,1292,Protected Payload (KP0),0
10719,431.073542,172.253.62.190,100.86.73.172,QUIC,1292,Protected Payload (KP0),0
10720,431.073542,172.253.62.190,100.86.73.172,QUIC,549,Protected Payload (KP0),0
10721,431.073542,172.253.62.190,100.86.73.172,QUIC,1284,Protected Payload (KP0),0
10722,431.073542,172.253.62.190,100.86.73.172,QUIC,1292,Protected Payload (KP0),0
10723,431.073542,172.253.62.190,100.86.73.172,QUIC,1292,Protected Payload (KP0),0
10724,431.073542,172.253.62.190,100.86.73.172,QUIC,1292,Protected Payload (KP0),0
10725,431.073542,172.253.62.190,100.86.73.172,QUIC,909,Protected Payload (KP0),0
10726,431.07396,100.86.73.172,172.253.62.190,QUIC,74,"Protected Payload (KP0), DCID=fbfaf28bfa745a09",0
10727,431.074113,100.86.73.172,172.253.62.190,QUIC,74,"Protected Payload (KP0), DCID=fbfaf28bfa745a09",0
10728,431.074172,172.253.62.190,100.86.73.172,QUIC,311,Protected Payload (KP0),0
10729,431.074236,100.86.73.172,172.253.62.190,QUIC,74,"Protected Payload (KP0), DCID=fbfaf28bfa745a09",0
10730,431.082843,100.86.73.172,172.253.62.190,QUIC,75,"Protected Payload (KP0), DCID=fbfaf28bfa745a09",0
10731,431.084818,172.253.62.190,100.86.73.172,QUIC,68,Protected Payload (KP0),0
10732,432.671408,100.86.73.172,172.253.62.190,QUIC,1102,"Protected Payload (KP0), DCID=fbfaf28bfa745a09",0
10733,432.699114,172.253.62.190,100.86.73.172,QUIC,74,Protected Payload (KP0),0
10734,432.702776,100.86.73.172,172.253.62.190,QUIC,75,"Protected Payload (KP0), DCID=fbfaf28bfa745a09",0
10735,432.709433,172.253.62.190,100.86.73.172,QUIC,122,Protected Payload (KP0),0
10736,432.70972,100.86.73.172,172.253.62.190,QUIC,81,"Protected Payload (KP0), DCID=fbfaf28bfa745a09",0
10737,432.709733,172.253.62.190,100.86.73.172,QUIC,65,Protected Payload (KP0),0
10738,432.712647,100.86.73.172,172.253.62.190,QUIC,75,"Protected Payload (KP0), DCID=fbfaf28bfa745a09",0
10739,432.722521,172.253.62.190,100.86.73.172,QUIC,68,Protected Payload (KP0),0
10740,433.460838,100.86.73.172,172.253.62.190,QUIC,1285,"Protected Payload (KP0), DCID=fbfaf28bfa745a09",0
10741,433.460922,100.86.73.172,172.253.62.190,QUIC,1292,"Protected Payload (KP0), DCID=fbfaf28bfa745a09",0
10742,433.460956,100.86.73.172,172.253.62.190,QUIC,1292,"Protected Payload (KP0), DCID=fbfaf28bfa745a09",0
10743,433.460986,100.86.73.172,172.253.62.190,QUIC,1292,"Protected Payload (KP0), DCID=fbfaf28bfa745a09",0
10744,433.461015,100.86.73.172,172.253.62.190,QUIC,971,"Protected Payload (KP0), DCID=fbfaf28bfa745a09",0
10745,433.472665,172.253.62.190,100.86.73.172,QUIC,74,Protected Payload (KP0),0
10746,433.475892,172.253.62.190,100.86.73.172,QUIC,68,Protected Payload (KP0),0
10747,433.476115,100.86.73.172,172.253.62.190,QUIC,74,"Protected Payload (KP0), DCID=fbfaf28bfa745a09",0
10748,433.495388,100.86.73.172,172.253.62.190,QUIC,1285,"Protected Payload (KP0), DCID=fbfaf28bfa745a09",0
10749,433.4955,100.86.73.172,172.253.62.190,QUIC,1292,"Protected Payload (KP0), DCID=fbfaf28bfa745a09",0
10750,433.495536,100.86.73.172,172.253.62.190,QUIC,1292,"Protected Payload (KP0), DCID=fbfaf28bfa745a09",0
10751,433.495568,100.86.73.172,172.253.62.190,QUIC,1292,"Protected Payload (KP0), DCID=fbfaf28bfa745a09",0
10752,433.495596,100.86.73.172,172.253.62.190,QUIC,1292,"Protected Payload (KP0), DCID=fbfaf28bfa745a09",0
10753,433.495625,100.86.73.172,172.253.62.190,QUIC,1292,"Protected Payload (KP0), DCID=fbfaf28bfa745a09",0
10754,433.495656,100.86.73.172,172.253.62.190,QUIC,1292,"Protected Payload (KP0), DCID=fbfaf28bfa745a09",0
10755,433.495692,100.86.73.172,172.253.62.190,QUIC,1292,"Protected Payload (KP0), DCID=fbfaf28bfa745a09",0
10756,433.495732,100.86.73.172,172.253.62.190,QUIC,1292,"Protected Payload (KP0), DCID=fbfaf28bfa745a09",0
10757,433.495762,100.86.73.172,172.253.62.190,QUIC,1292,"Protected Payload (KP0), DCID=fbfaf28bfa745a09",0
10758,433.495792,100.86.73.172,172.253.62.190,QUIC,1292,"Protected Payload (KP0), DCID=fbfaf28bfa745a09",0
10759,433.495821,100.86.73.172,172.253.62.190,QUIC,1292,"Protected Payload (KP0), DCID=fbfaf28bfa745a09",0
10760,433.495851,100.86.73.172,172.253.62.190,QUIC,1219,"Protected Payload (KP0), DCID=fbfaf28bfa745a09",0
10761,433.49699,172.253.62.190,100.86.73.172,QUIC,608,Protected Payload (KP0),0
10762,433.497313,100.86.73.172,172.253.62.190,QUIC,81,"Protected Payload (KP0), DCID=fbfaf28bfa745a09",0
10763,433.498668,172.253.62.190,100.86.73.172,QUIC,318,Protected Payload (KP0),0
10764,433.504034,100.86.73.172,172.253.62.190,QUIC,75,"Protected Payload (KP0), DCID=fbfaf28bfa745a09",0
10765,433.507847,172.253.62.190,100.86.73.172,QUIC,74,Protected Payload (KP0),0
10766,433.508589,172.253.62.190,100.86.73.172,QUIC,67,Protected Payload (KP0),0
10767,433.511251,172.253.62.190,100.86.73.172,QUIC,68,Protected Payload (KP0),0
10768,433.511481,100.86.73.172,172.253.62.190,QUIC,74,"Protected Payload (KP0), DCID=fbfaf28bfa745a09",0
10769,433.650898,172.253.62.190,100.86.73.172,QUIC,1287,Protected Payload (KP0),0
10770,433.651271,100.86.73.172,172.253.62.190,QUIC,81,"Protected Payload (KP0), DCID=fbfaf28bfa745a09",0
10771,433.651379,172.253.62.190,100.86.73.172,QUIC,1292,Protected Payload (KP0),0
10772,433.651379,172.253.62.190,100.86.73.172,QUIC,1292,Protected Payload (KP0),0
10773,433.652378,172.253.62.190,100.86.73.172,QUIC,1292,Protected Payload (KP0),0
10774,433.652378,172.253.62.190,100.86.73.172,QUIC,1292,Protected Payload (KP0),0
10775,433.652378,172.253.62.190,100.86.73.172,QUIC,1292,Protected Payload (KP0),0
10776,433.652378,172.253.62.190,100.86.73.172,QUIC,1292,Protected Payload (KP0),0
10777,433.652378,172.253.62.190,100.86.73.172,QUIC,1292,Protected Payload (KP0),0
10778,433.652378,172.253.62.190,100.86.73.172,QUIC,1292,Protected Payload (KP0),0
10779,433.652378,172.253.62.190,100.86.73.172,QUIC,1292,Protected Payload (KP0),0
10780,433.652378,172.253.62.190,100.86.73.172,QUIC,1292,Protected Payload (KP0),0
10781,433.652378,172.253.62.190,100.86.73.172,QUIC,1292,Protected Payload (KP0),0
10782,433.652378,172.253.62.190,100.86.73.172,QUIC,861,Protected Payload (KP0),0
10783,433.652378,172.253.62.190,100.86.73.172,QUIC,1286,Protected Payload (KP0),0
10784,433.652378,172.253.62.190,100.86.73.172,QUIC,1292,Protected Payload (KP0),0
10785,433.652706,100.86.73.172,172.253.62.190,QUIC,74,"Protected Payload (KP0), DCID=fbfaf28bfa745a09",0
10786,433.653684,172.253.62.190,100.86.73.172,QUIC,1292,Protected Payload (KP0),0
