No.,Time,Source,Destination,Protocol,Length,Info,label
1519,62.681828,157.240.229.174,100.86.73.172,QUIC,570,Protected Payload (KP0),2
1520,62.682911,100.86.73.172,157.240.229.174,QUIC,76,"Protected Payload (KP0), DCID=ac2d00460da559cd",2
1521,62.694912,100.86.73.172,157.240.229.174,QUIC,77,"Protected Payload (KP0), DCID=ac2d00460da559cd",2
1522,62.720177,157.240.229.174,100.86.73.172,QUIC,90,Protected Payload (KP0),2
1523,63.362344,100.86.73.172,157.240.229.174,QUIC,1285,"Protected Payload (KP0), DCID=ac2d00460da559cd",2
1524,63.362497,100.86.73.172,157.240.229.174,QUIC,451,"Protected Payload (KP0), DCID=ac2d00460da559cd",2
1525,63.372742,157.240.229.174,100.86.73.172,QUIC,90,Protected Payload (KP0),2
1526,63.375875,100.86.73.172,157.240.229.174,QUIC,77,"Protected Payload (KP0), DCID=ac2d00460da559cd",2
1527,63.393127,157.240.229.174,100.86.73.172,QUIC,90,Protected Payload (KP0),2
1528,63.594904,100.86.73.172,157.240.229.174,QUIC,71,"Protected Payload (KP0), DCID=ac2d00460da559cd",2
1529,63.629852,157.240.229.174,100.86.73.172,QUIC,90,Protected Payload (KP0),2
1530,63.775693,100.86.73.172,157.240.229.174,QUIC,1285,"Protected Payload (KP0), DCID=ac2d00460da559cd",2
1531,63.775817,100.86.73.172,157.240.229.174,QUIC,148,"Protected Payload (KP0), DCID=ac2d00460da559cd",2
1532,63.786537,157.240.229.174,100.86.73.172,QUIC,90,Protected Payload (KP0),2
1533,63.78971,100.86.73.172,157.240.229.174,QUIC,77,"Protected Payload (KP0), DCID=ac2d00460da559cd",2
1534,63.806505,157.240.229.174,100.86.73.172,QUIC,90,Protected Payload (KP0),2
1535,63.862245,157.240.229.174,100.86.73.172,QUIC,1274,Protected Payload (KP0),2
1536,63.862245,157.240.229.174,100.86.73.172,QUIC,1274,Protected Payload (KP0),2
1537,63.862245,157.240.229.174,100.86.73.172,QUIC,250,Protected Payload (KP0),2
1538,63.862695,100.86.73.172,157.240.229.174,QUIC,83,"Protected Payload (KP0), DCID=ac2d00460da559cd",2
1539,63.865373,100.86.73.172,157.240.229.174,QUIC,77,"Protected Payload (KP0), DCID=ac2d00460da559cd",2
1540,63.900515,157.240.229.174,100.86.73.172,QUIC,90,Protected Payload (KP0),2
