No.,Time,Source,Destination,Protocol,Length,Info,label
3710,198.483201,23.12.147.175,100.86.111.80,TCP,1514,443  >  64109 [ACK] Seq=3113766 Ack=13118 Win=64128 Len=1460 [TCP segment of a reassembled PDU],1
3711,198.483319,100.86.111.80,23.12.147.175,TCP,54,64109  >  443 [ACK] Seq=13118 Ack=3115226 Win=262656 Len=0,1
3712,198.48537,23.12.147.175,100.86.111.80,TCP,1514,443  >  64109 [ACK] Seq=3115226 Ack=13118 Win=64128 Len=1460 [TCP segment of a reassembled PDU],1
3713,198.48537,23.12.147.175,100.86.111.80,TCP,1514,443  >  64109 [ACK] Seq=3116686 Ack=13118 Win=64128 Len=1460 [TCP segment of a reassembled PDU],1
3714,198.48537,23.12.147.175,100.86.111.80,TCP,1514,443  >  64109 [ACK] Seq=3118146 Ack=13118 Win=64128 Len=1460 [TCP segment of a reassembled PDU],1
3715,198.48537,23.12.147.175,100.86.111.80,TCP,1514,443  >  64109 [ACK] Seq=3119606 Ack=13118 Win=64128 Len=1460 [TCP segment of a reassembled PDU],1
3716,198.48537,23.12.147.175,100.86.111.80,TCP,1514,443  >  64109 [ACK] Seq=3121066 Ack=13118 Win=64128 Len=1460 [TCP segment of a reassembled PDU],1
3717,198.48537,23.12.147.175,100.86.111.80,TCP,1514,443  >  64109 [ACK] Seq=3122526 Ack=13118 Win=64128 Len=1460 [TCP segment of a reassembled PDU],1
3718,198.48537,23.12.147.175,100.86.111.80,TCP,1514,443  >  64109 [ACK] Seq=3123986 Ack=13118 Win=64128 Len=1460 [TCP segment of a reassembled PDU],1
3719,198.48537,23.12.147.175,100.86.111.80,TCP,1514,443  >  64109 [ACK] Seq=3125446 Ack=13118 Win=64128 Len=1460 [TCP segment of a reassembled PDU],1
3720,198.48537,23.12.147.175,100.86.111.80,TCP,1514,"443  >  64109 [PSH, ACK] Seq=3126906 Ack=13118 Win=64128 Len=1460 [TCP segment of a reassembled PDU]",1
3721,198.48537,23.12.147.175,100.86.111.80,TCP,1514,443  >  64109 [ACK] Seq=3128366 Ack=13118 Win=64128 Len=1460 [TCP segment of a reassembled PDU],1
3722,198.485603,100.86.111.80,23.12.147.175,TCP,54,64109  >  443 [ACK] Seq=13118 Ack=3129826 Win=262656 Len=0,1
3723,198.485687,23.12.147.175,100.86.111.80,TLSv1.3,400,Application Data,1
3724,198.486932,23.12.147.175,100.86.111.80,TLSv1.3,1514,Application Data,1
3725,198.486932,23.12.147.175,100.86.111.80,TCP,1514,443  >  64109 [ACK] Seq=3131632 Ack=13118 Win=64128 Len=1460 [TCP segment of a reassembled PDU],1
3726,198.487131,100.86.111.80,23.12.147.175,TCP,54,64109  >  443 [ACK] Seq=13118 Ack=3133092 Win=262656 Len=0,1
3727,198.487244,23.12.147.175,100.86.111.80,TCP,1514,443  >  64109 [ACK] Seq=3133092 Ack=13118 Win=64128 Len=1460 [TCP segment of a reassembled PDU],1
3728,198.487244,23.12.147.175,100.86.111.80,TCP,1514,443  >  64109 [ACK] Seq=3134552 Ack=13118 Win=64128 Len=1460 [TCP segment of a reassembled PDU],1
3729,198.487244,23.12.147.175,100.86.111.80,TCP,1514,443  >  64109 [ACK] Seq=3136012 Ack=13118 Win=64128 Len=1460 [TCP segment of a reassembled PDU],1
3730,198.487244,23.12.147.175,100.86.111.80,TCP,1514,443  >  64109 [ACK] Seq=3137472 Ack=13118 Win=64128 Len=1460 [TCP segment of a reassembled PDU],1
3731,198.487244,23.12.147.175,100.86.111.80,TCP,1514,443  >  64109 [ACK] Seq=3138932 Ack=13118 Win=64128 Len=1460 [TCP segment of a reassembled PDU],1
3732,198.487244,23.12.147.175,100.86.111.80,TCP,1514,443  >  64109 [ACK] Seq=3140392 Ack=13118 Win=64128 Len=1460 [TCP segment of a reassembled PDU],1
3733,198.487244,23.12.147.175,100.86.111.80,TCP,1514,443  >  64109 [ACK] Seq=3141852 Ack=13118 Win=64128 Len=1460 [TCP segment of a reassembled PDU],1
3734,198.487244,23.12.147.175,100.86.111.80,TCP,1514,"443  >  64109 [PSH, ACK] Seq=3143312 Ack=13118 Win=64128 Len=1460 [TCP segment of a reassembled PDU]",1
3735,198.487473,100.86.111.80,23.12.147.175,TCP,54,64109  >  443 [ACK] Seq=13118 Ack=3144772 Win=262656 Len=0,1
3736,198.487543,23.12.147.175,100.86.111.80,TCP,1514,443  >  64109 [ACK] Seq=3144772 Ack=13118 Win=64128 Len=1460 [TCP segment of a reassembled PDU],1
3737,198.487543,23.12.147.175,100.86.111.80,TLSv1.3,1514,"Application Data, Application Data",1
3738,198.487623,100.86.111.80,23.12.147.175,TCP,54,64109  >  443 [ACK] Seq=13118 Ack=3147692 Win=262656 Len=0,1
3739,198.48777,23.12.147.175,100.86.111.80,TCP,1514,443  >  64109 [ACK] Seq=3147692 Ack=13118 Win=64128 Len=1460 [TCP segment of a reassembled PDU],1
3740,198.487816,100.86.111.80,23.12.147.175,TCP,54,64109  >  443 [ACK] Seq=13118 Ack=3149152 Win=262656 Len=0,1
3741,198.490664,23.12.147.175,100.86.111.80,TCP,1514,443  >  64109 [ACK] Seq=3149152 Ack=13118 Win=64128 Len=1460 [TCP segment of a reassembled PDU],1
3742,198.490664,23.12.147.175,100.86.111.80,TCP,1514,443  >  64109 [ACK] Seq=3150612 Ack=13118 Win=64128 Len=1460 [TCP segment of a reassembled PDU],1
3743,198.490792,100.86.111.80,23.12.147.175,TCP,54,64109  >  443 [ACK] Seq=13118 Ack=3152072 Win=262656 Len=0,1
3744,198.491042,23.12.147.175,100.86.111.80,TCP,1514,443  >  64109 [ACK] Seq=3152072 Ack=13118 Win=64128 Len=1460 [TCP segment of a reassembled PDU],1
3745,198.491042,23.12.147.175,100.86.111.80,TLSv1.3,1514,Application Data,1
3746,198.491113,100.86.111.80,23.12.147.175,TCP,54,64109  >  443 [ACK] Seq=13118 Ack=3154992 Win=262656 Len=0,1
3747,198.491348,23.12.147.175,100.86.111.80,TCP,1514,443  >  64109 [ACK] Seq=3154992 Ack=13118 Win=64128 Len=1460 [TCP segment of a reassembled PDU],1
3748,198.491348,23.12.147.175,100.86.111.80,TCP,1514,443  >  64109 [ACK] Seq=3156452 Ack=13118 Win=64128 Len=1460 [TCP segment of a reassembled PDU],1
3749,198.491405,100.86.111.80,23.12.147.175,TCP,54,64109  >  443 [ACK] Seq=13118 Ack=3157912 Win=262656 Len=0,1
3750,198.491695,23.12.147.175,100.86.111.80,TCP,1514,"443  >  64109 [PSH, ACK] Seq=3157912 Ack=13118 Win=64128 Len=1460 [TCP segment of a reassembled PDU]",1
3751,198.491695,23.12.147.175,100.86.111.80,TCP,1514,443  >  64109 [ACK] Seq=3159372 Ack=13118 Win=64128 Len=1460 [TCP segment of a reassembled PDU],1
3752,198.491754,100.86.111.80,23.12.147.175,TCP,54,64109  >  443 [ACK] Seq=13118 Ack=3160832 Win=262656 Len=0,1
3753,198.492091,23.12.147.175,100.86.111.80,TCP,1514,443  >  64109 [ACK] Seq=3160832 Ack=13118 Win=64128 Len=1460 [TCP segment of a reassembled PDU],1
3754,198.492091,23.12.147.175,100.86.111.80,TLSv1.3,106,Application Data,1
