No.,Time,Source,Destination,Protocol,Length,Info,label
171,19.12747,100.100.111.80,104.18.35.30,QUIC,1292,"Protected Payload (KP0), DCID=017a53f705c3b07e647bd7f73cc3b4a9e4394170",3
172,19.127606,100.100.111.80,104.18.35.30,QUIC,1292,"Protected Payload (KP0), DCID=017a53f705c3b07e647bd7f73cc3b4a9e4394170",3
173,19.127795,100.100.111.80,104.18.35.30,QUIC,1292,"Protected Payload (KP0), DCID=017a53f705c3b07e647bd7f73cc3b4a9e4394170",3
174,19.127951,100.100.111.80,104.18.35.30,QUIC,1292,"Protected Payload (KP0), DCID=017a53f705c3b07e647bd7f73cc3b4a9e4394170",3
175,19.128083,100.100.111.80,104.18.35.30,QUIC,1292,"Protected Payload (KP0), DCID=017a53f705c3b07e647bd7f73cc3b4a9e4394170",3
176,19.128216,100.100.111.80,104.18.35.30,QUIC,1292,"Protected Payload (KP0), DCID=017a53f705c3b07e647bd7f73cc3b4a9e4394170",3
177,19.128385,100.100.111.80,104.18.35.30,QUIC,1292,"Protected Payload (KP0), DCID=017a53f705c3b07e647bd7f73cc3b4a9e4394170",3
178,19.128587,100.100.111.80,104.18.35.30,QUIC,1292,"Protected Payload (KP0), DCID=017a53f705c3b07e647bd7f73cc3b4a9e4394170",3
179,19.128805,100.100.111.80,104.18.35.30,QUIC,1292,"Protected Payload (KP0), DCID=017a53f705c3b07e647bd7f73cc3b4a9e4394170",3
180,19.129033,100.100.111.80,104.18.35.30,QUIC,1292,"Protected Payload (KP0), DCID=017a53f705c3b07e647bd7f73cc3b4a9e4394170",3
181,19.129205,100.100.111.80,104.18.35.30,QUIC,1292,"Protected Payload (KP0), DCID=017a53f705c3b07e647bd7f73cc3b4a9e4394170",3
182,19.129386,100.100.111.80,104.18.35.30,QUIC,1292,"Protected Payload (KP0), DCID=017a53f705c3b07e647bd7f73cc3b4a9e4394170",3
183,19.12955,100.100.111.80,104.18.35.30,QUIC,1292,"Protected Payload (KP0), DCID=017a53f705c3b07e647bd7f73cc3b4a9e4394170",3
184,19.129692,100.100.111.80,104.18.35.30,QUIC,1292,"Protected Payload (KP0), DCID=017a53f705c3b07e647bd7f73cc3b4a9e4394170",3
185,19.129896,100.100.111.80,104.18.35.30,QUIC,1292,"Protected Payload (KP0), DCID=017a53f705c3b07e647bd7f73cc3b4a9e4394170",3
186,19.130082,100.100.111.80,104.18.35.30,QUIC,1292,"Protected Payload (KP0), DCID=017a53f705c3b07e647bd7f73cc3b4a9e4394170",3
187,19.130247,100.100.111.80,104.18.35.30,QUIC,1029,"Protected Payload (KP0), DCID=017a53f705c3b07e647bd7f73cc3b4a9e4394170",3
188,19.144248,104.18.35.30,100.100.111.80,QUIC,65,Protected Payload (KP0),3
189,19.144248,104.18.35.30,100.100.111.80,QUIC,65,Protected Payload (KP0),3
190,19.144811,104.18.35.30,100.100.111.80,QUIC,66,Protected Payload (KP0),3
191,19.144811,104.18.35.30,100.100.111.80,QUIC,66,Protected Payload (KP0),3
192,19.144811,104.18.35.30,100.100.111.80,QUIC,66,Protected Payload (KP0),3
193,19.144811,104.18.35.30,100.100.111.80,QUIC,66,Protected Payload (KP0),3
194,19.145456,104.18.35.30,100.100.111.80,QUIC,66,Protected Payload (KP0),3
195,19.145456,104.18.35.30,100.100.111.80,QUIC,66,Protected Payload (KP0),3
196,19.145456,104.18.35.30,100.100.111.80,QUIC,66,Protected Payload (KP0),3
197,19.145456,104.18.35.30,100.100.111.80,QUIC,66,Protected Payload (KP0),3
198,19.146062,104.18.35.30,100.100.111.80,QUIC,66,Protected Payload (KP0),3
199,19.146062,104.18.35.30,100.100.111.80,QUIC,66,Protected Payload (KP0),3
200,19.146226,104.18.35.30,100.100.111.80,QUIC,66,Protected Payload (KP0),3
201,19.146226,104.18.35.30,100.100.111.80,QUIC,66,Protected Payload (KP0),3
202,19.147063,104.18.35.30,100.100.111.80,QUIC,66,Protected Payload (KP0),3
203,19.149695,104.18.35.30,100.100.111.80,QUIC,66,Protected Payload (KP0),3
204,19.149695,104.18.35.30,100.100.111.80,QUIC,66,Protected Payload (KP0),3
